Gender,Age,Occupation,Marital status,HouseHoldIncome,Weekday_05:00-05:30,Weekday_05:30-06:00,Weekday_06:00-06:30,Weekday_06:30-07:00,Weekday_07:00-07:30,Weekday_07:30-08:00,Weekday_08:00-08:30,Weekday_08:30-09:00,Weekday_09:00-09:30,Weekday_09:30-10:00,Weekday_10:00-10:30,Weekday_10:30-11:00,Weekday_11:00-11:30,Weekday_11:30-12:00,Weekday_12:00-12:30,Weekday_12:30-13:00,Weekday_13:00-13:30,Weekday_13:30-14:00,Weekday_14:00-14:30,Weekday_14:30-15:00,Weekday_15:00-15:30,Weekday_15:30-16:00,Weekday_16:00-16:30,Weekday_16:30-17:00,Weekday_17:00-17:30,Weekday_17:30-18:00,Weekday_18:00-18:30,Weekday_18:30-19:00,Weekday_19:00-19:30,Weekday_19:30-20:00,Weekday_20:00-20:30,Weekday_20:30-21:00,Weekday_21:00-21:30,Weekday_21:30-22:00,Weekday_22:00-22:30,Weekday_22:30-23:00,Weekday_23:00-23:30,Weekday_23:30-00:00,Weekday_00:00-00:30,Weekday_00:30-01:00,Weekday_01:00-01:30,Weekday_01:30-02:00,Weekday_02:00-02:30,Weekday_02:30-03:00,Weekday_03:00-03:30,Weekday_03:30-04:00,Weekday_04:00-04:30,Weekday_04:30-05:00,Weekend_05:00-05:30,Weekend_05:30-06:00,Weekend_06:00-06:30,Weekend_06:30-07:00,Weekend_07:00-07:30,Weekend_07:30-08:00,Weekend_08:00-08:30,Weekend_08:30-09:00,Weekend_09:00-09:30,Weekend_09:30-10:00,Weekend_10:00-10:30,Weekend_10:30-11:00,Weekend_11:00-11:30,Weekend_11:30-12:00,Weekend_12:00-12:30,Weekend_12:30-13:00,Weekend_13:00-13:30,Weekend_13:30-14:00,Weekend_14:00-14:30,Weekend_14:30-15:00,Weekend_15:00-15:30,Weekend_15:30-16:00,Weekend_16:00-16:30,Weekend_16:30-17:00,Weekend_17:00-17:30,Weekend_17:30-18:00,Weekend_18:00-18:30,Weekend_18:30-19:00,Weekend_19:00-19:30,Weekend_19:30-20:00,Weekend_20:00-20:30,Weekend_20:30-21:00,Weekend_21:00-21:30,Weekend_21:30-22:00,Weekend_22:00-22:30,Weekend_22:30-23:00,Weekend_23:00-23:30,Weekend_23:30-00:00,Weekend_00:00-00:30,Weekend_00:30-01:00,Weekend_01:00-01:30,Weekend_01:30-02:00,Weekend_02:00-02:30,Weekend_02:30-03:00,Weekend_03:00-03:30,Weekend_03:30-04:00,Weekend_04:00-04:30,Weekend_04:30-05:00,FashionPref,SmartDresserPref,StylePref,IncomeGroup,Sleeping_duration_weekday,Sleeping_duration_weekend,University_Class_duration_weekday,University_Class_duration_weekend,Study_duration_weekday,Study_duration_weekend,Exercise_duration_weekday,Exercise_duration_weekend,Work_duration_weekday,Work_duration_weekend,Housework_duration_weekday,Housework_duration_weekend,Cooking_duration_weekday,Cooking_duration_weekend,Entertainment_duration_weekday,Entertainment_duration_weekend,Personal_Care_duration_weekday,Personal_Care_duration_weekend,Eating_duration_weekday,Eating_duration_weekend,Socializing_duration_weekday,Socializing_duration_weekend,Video_Games_duration_weekday,Video_Games_duration_weekend,Religion_or_Spiritual_Activities_duration_weekday,Religion_or_Spiritual_Activities_duration_weekend,Shopping_duration_weekday,Shopping_duration_weekend,Family_Time_duration_weekday,Family_Time_duration_weekend,Sports_duration_weekday,Sports_duration_weekend,Reading_or_Writing_duration_weekday,Reading_or_Writing_duration_weekend,Nightlife_duration_weekday,Nightlife_duration_weekend,Travelling_duration_weekday,Travelling_duration_weekend,Caring_for_Pets_duration_weekday,Caring_for_Pets_duration_weekend,Volunteering_duration_weekday,Volunteering_duration_weekend,Gardening_duration_weekday,Gardening_duration_weekend,Phone_Calls_duration_weekday,Phone_Calls_duration_weekend,Entertainment_merged_duration_weekday,Entertainment_merged_duration_weekend,Personal_care_merged_duration_weekday,Personal_care_merged_duration_weekend,Housework_merged_duration_weekday,Housework_merged_duration_weekend,Active_duration_weekday,Active_duration_weekend,Leisure_duration_weekday,Leisure_duration_weekend,Neutral_duration_weekday,Neutral_duration_weekend,Weekday_Breakfast_time,Weekend_Breakfast_time,Weekday_Lunch_time,Weekend_Lunch_time,Weekday_Dinner_time,Weekend_Dinner_time,Productivity_score_weekday,Productivity_score_weekend
Female,22,Student,Single,40000.0,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Housework,Housework,Housework,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Socializing,Socializing,Entertainment,Entertainment,Cooking,Cooking,Family Time,Family Time,Study,Study,Study,Study,Study,Study,Eating,Video Games,Video Games,Reading or Writing,Reading or Writing,Reading or Writing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Exercise,Eating,Housework,Cooking,Personal Care,Personal Care,Reading or Writing,Study,Study,Eating,Family Time,Socializing,Religion or Spiritual Activities,Shopping,Shopping,Reading or Writing,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Study,Study,Eating,Reading or Writing,Reading or Writing,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,3,4,5,Moderate,6.5,9.5,4.5,0.0,3.0,2.0,0.0,0.5,0.0,0.0,1.5,0.5,1.0,0.5,1.0,2.5,0.0,1.0,1.5,1.5,1.0,0.5,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,0.0,0.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,0.0,1.0,2.5,1.0,10.0,3.5,14.0,19.5,0.0,1.0,08:00-08:30,,,,22:00-22:30,21:30-22:00,0.4166666666666667,0.14583333333333334
Male,24,Student,Single,300000.0,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Eating,University Class,University Class,University Class,University Class,Socializing,Socializing,Work,Work,Work,Work,Work,Eating,University Class,University Class,University Class,Entertainment,Entertainment,Socializing,Eating,Phone Calls,Work,Work,Work,Work,Work,Work,Video Games,Eating,Study,Study,Socializing,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Work,Work,Work,Work,Eating,Housework,Personal Care,Personal Care,Eating,Socializing,Socializing,Socializing,Socializing,Entertainment,Entertainment,Entertainment,Nightlife,Nightlife,Nightlife,Nightlife,Family Time,Family Time,Socializing,Socializing,Socializing,Family Time,Eating,Family Time,Phone Calls,Phone Calls,Phone Calls,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,3,4,5,High,6.5,8.0,3.5,0.0,1.0,0.0,0.0,0.0,5.5,2.0,0.5,0.5,0.0,0.0,2.0,1.5,0.0,1.0,2.0,2.0,2.0,3.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2.5,1.5,0.5,2.5,0.5,0.5,10.5,2.5,13.0,19.0,0.5,2.5,08:30-09:00,,,12:00-12:30,18:00-18:30,23:00-23:30,0.4375,0.10416666666666667
Female,23,Student,Single,100000.0,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Religion or Spiritual Activities,Eating,Socializing,Socializing,Entertainment,Entertainment,Religion or Spiritual Activities,Family Time,Religion or Spiritual Activities,Socializing,Socializing,Study,Study,Study,Family Time,Eating,Religion or Spiritual Activities,Family Time,Family Time,Family Time,Personal Care,Study,Socializing,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Family Time,Gardening,Family Time,Family Time,Family Time,Socializing,Religion or Spiritual Activities,Eating,Entertainment,Entertainment,Entertainment,Religion or Spiritual Activities,Entertainment,Religion or Spiritual Activities,Socializing,Socializing,Study,Study,Study,Eating,Religion or Spiritual Activities,Family Time,Family Time,Family Time,Family Time,Personal Care,Socializing,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,5,5,4,Moderate,5.5,7.5,5.5,0.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5,0.5,1.0,1.5,2.5,2.0,0.0,0.0,2.5,2.5,0.0,0.0,2.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,4.0,0.5,0.5,0.0,0.0,7.5,1.5,16.0,21.5,0.5,1.0,,,,,21:30-22:00,21:00-21:30,0.3125,0.0625
Female,21,Student,Single,20000.0,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Travelling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Eating,University Class,University Class,University Class,Work,Work,Work,Exercise,Exercise,Exercise,Exercise,Exercise,Personal Care,Entertainment,Entertainment,Cooking,Eating,Study,Study,Work,Work,Work,Work,Work,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Cooking,Eating,Exercise,Exercise,Exercise,Exercise,Exercise,Socializing,Housework,Entertainment,Entertainment,Study,Study,Study,Study,Entertainment,Work,Work,Work,Work,Work,Cooking,Eating,Work,Work,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,3,5,5,Low,5.5,10.0,6.0,0.0,1.0,2.0,2.5,2.5,4.0,3.5,0.0,0.5,0.5,1.0,1.5,2.5,1.0,0.5,1.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,1.0,0.5,0.5,1.5,14.0,9.5,8.5,14.0,1.5,0.5,,,12:30-13:00,13:00-13:30,21:00-21:30,23:30-00:00,0.5833333333333334,0.3958333333333333
Male,23,Student,Single,200000.0,Sleeping,Sleeping,Sleeping,Sleeping,Exercise,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,Eating,University Class,University Class,University Class,Work,Work,Work,Work,Entertainment,Eating,Socializing,Family Time,Family Time,Study,Study,Study,Cooking,Eating,Nightlife,Video Games,Entertainment,Entertainment,Study,Study,Study,Entertainment,Nightlife,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Exercise,Exercise,Eating,Housework,Sports,Sports,Cooking,Cooking,Cooking,Housework,Eating,Housework,Video Games,Video Games,Sleeping,Sleeping,Travelling,Travelling,Shopping,Eating,Travelling,Travelling,Travelling,Travelling,Travelling,Nightlife,Study,Study,Eating,Video Games,Video Games,Study,Entertainment,Study,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,2,3,4,Moderate,4.5,7.0,5.5,0.0,3.0,2.0,0.5,1.0,2.0,0.0,0.0,1.5,0.5,1.5,2.0,1.5,0.0,0.0,2.0,2.0,1.5,0.0,0.5,2.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.5,0.0,0.0,0.5,3.0,11.5,6.0,12.5,14.5,0.0,3.5,07:30-08:00,,13:00-13:30,13:00-13:30,21:30-22:00,22:00-22:30,0.4791666666666667,0.25
Male,22,Student,Single,200000.0,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Travelling,Travelling,University Class,University Class,University Class,University Class,University Class,University Class,Entertainment,Eating,Entertainment,University Class,University Class,University Class,University Class,University Class,Travelling,Travelling,Travelling,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Video Games,Video Games,Video Games,Eating,Study,Reading or Writing,Entertainment,Entertainment,Work,Work,Study,Reading or Writing,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Family Time,Family Time,Housework,Entertainment,Entertainment,Entertainment,Video Games,Video Games,Entertainment,Entertainment,Personal Care,Entertainment,Socializing,Socializing,Socializing,Socializing,Video Games,Video Games,Video Games,Family Time,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,2,3,3,Moderate,7.5,13.0,5.5,0.0,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,2.0,3.0,0.0,0.5,1.5,1.0,0.0,2.0,1.5,2.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.5,0.0,0.5,0.0,0.5,8.0,0.5,13.5,23.0,2.5,0.5,,,12:30-13:00,,21:30-22:00,21:00-21:30,0.3333333333333333,0.020833333333333332
Male,22,Student,Single,30000.0,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,University Class,University Class,University Class,University Class,Eating,Reading or Writing,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Personal Care,Exercise,Eating,Entertainment,Phone Calls,Study,Study,Study,Study,Study,Eating,Personal Care,Study,Study,Study,Study,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Personal Care,Exercise,Eating,Study,Reading or Writing,Study,Study,Study,Study,Study,Study,Study,Study,Study,Exercise,Entertainment,Phone Calls,Travelling,Eating,Housework,Study,Study,Study,Eating,Personal Care,Personal Care,Study,Study,Study,Study,Study,Reading or Writing,Reading or Writing,Sleeping,Sleeping,Sleeping,Sleeping,1,2,1,Moderate,6.5,7.0,5.5,0.0,6.5,9.0,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,1.5,2.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,2.0,2.5,0.0,0.5,12.5,10.5,9.0,10.5,2.5,3.0,,,12:00-12:30,,18:00-18:30,19:30-20:00,0.5208333333333334,0.4375
Male,24,Student,Single,200000.0,Sleeping,Sleeping,Eating,Travelling,Travelling,Travelling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Socializing,Socializing,Socializing,Travelling,Travelling,Travelling,Sleeping,Sleeping,Exercise,Exercise,Entertainment,Video Games,Entertainment,Family Time,Family Time,Phone Calls,Reading or Writing,Reading or Writing,Eating,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Exercise,Exercise,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Study,Study,Study,Study,Video Games,Video Games,Entertainment,Entertainment,Travelling,Travelling,Eating,Socializing,Socializing,Socializing,Sports,Sports,Travelling,Caring for Pets,Entertainment,Entertainment,Family Time,Family Time,Study,Study,Eating,Phone Calls,Phone Calls,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,2,4,3,Moderate,7.5,8.0,4.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,0.0,0.0,1.0,1.5,2.0,1.5,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,3.0,3.0,0.5,1.0,0.0,0.0,5.0,4.0,15.5,17.0,3.5,3.0,06:00-06:30,,,,21:30-22:00,21:30-22:00,0.20833333333333334,0.16666666666666666
Male,23,Student,Single,60000.0,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Work,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Socializing,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Travelling,Sleeping,Sleeping,Study,Study,Study,Study,Socializing,Eating,Socializing,Study,Study,Study,Study,Socializing,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Socializing,Study,Study,Exercise,Personal Care,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Sleeping,Sleeping,Sleeping,Travelling,Travelling,Travelling,Travelling,Video Games,Travelling,Socializing,Study,Study,Study,Study,Study,Eating,Housework,Socializing,Socializing,Socializing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,2,4,4,Moderate,8.0,10.5,6.5,0.0,4.0,3.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.5,1.5,2.5,2.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,11.0,4.5,12.0,16.0,1.0,3.5,,,13:00-13:30,13:30-14:00,21:30-22:00,21:30-22:00,0.4583333333333333,0.1875
Male,23,Student,Married,2000.0,Sleeping,Sleeping,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Study,Study,Study,Family Time,Religion or Spiritual Activities,Sports,Sports,Religion or Spiritual Activities,Eating,Study,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Study,Study,Eating,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Study,Study,Study,Eating,Family Time,Family Time,Study,Study,Exercise,Exercise,Entertainment,Family Time,Religion or Spiritual Activities,Eating,Entertainment,Entertainment,Housework,Study,Video Games,Religion or Spiritual Activities,Sports,Sports,Religion or Spiritual Activities,Eating,Study,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Study,Study,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,3,5,3,Low,7.0,6.0,5.0,0.0,3.0,4.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,2.0,2.5,0.5,0.0,0.5,1.0,4.5,4.5,0.0,0.0,0.5,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.0,0.0,0.0,0.5,8.0,6.0,16.0,18.0,0.0,0.0,07:00-07:30,06:30-07:00,,13:30-14:00,18:30-19:00,18:30-19:00,0.3333333333333333,0.25
Female,22,Student,Single,245710.3448275862,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Exercise,Travelling,Study,Study,Eating,Personal Care,Socializing,University Class,University Class,University Class,University Class,Travelling,Housework,Personal Care,Eating,Sleeping,Work,Work,Religion or Spiritual Activities,Entertainment,Family Time,Family Time,Eating,Socializing,Socializing,Study,Study,Study,Study,Study,Eating,Religion or Spiritual Activities,Family Time,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Religion or Spiritual Activities,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Entertainment,Entertainment,Family Time,Family Time,Phone Calls,Personal Care,Housework,Housework,Religion or Spiritual Activities,Eating,Family Time,Entertainment,Sleeping,Sleeping,Religion or Spiritual Activities,Socializing,Religion or Spiritual Activities,Family Time,Family Time,Entertainment,Study,Study,Study,Study,Eating,Housework,Religion or Spiritual Activities,Personal Care,Work,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,1,2,2,High,7.5,9.0,2.0,0.0,3.5,2.0,0.5,0.0,1.0,0.5,0.5,1.5,0.0,0.0,0.5,2.0,1.0,1.5,2.0,1.5,1.5,0.5,0.0,0.0,1.5,2.5,0.0,0.0,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,1.0,2.0,0.5,1.5,7.5,4.0,14.5,18.0,2.0,2.0,,,,,18:00-18:30,22:00-22:30,0.3125,0.16666666666666666
Male,24,Student,Single,60000.0,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,University Class,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,Eating,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Socializing,Work,Work,Work,Work,Personal Care,Personal Care,Eating,Study,Study,Study,Study,Study,Study,Study,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Eating,Personal Care,Personal Care,Housework,Religion or Spiritual Activities,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Eating,Sleeping,Sleeping,Sleeping,Sleeping,Housework,Housework,Socializing,Socializing,Socializing,Socializing,Entertainment,Entertainment,Entertainment,Entertainment,Eating,Eating,Personal Care,Personal Care,Reading or Writing,Reading or Writing,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,4,2,4,Moderate,8.0,11.0,7.5,0.0,3.5,0.0,0.0,0.0,2.0,0.0,0.0,1.5,0.0,0.0,0.0,2.0,1.0,2.0,1.5,3.0,0.5,2.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.5,13.0,1.5,10.0,20.5,1.0,2.0,,,13:00-13:30,,21:00-21:30,22:00-22:30,0.5416666666666666,0.0625
Male,25,Student,Single,50000.0,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Study,Study,University Class,University Class,University Class,University Class,Study,Study,Study,Study,Study,Study,Religion or Spiritual Activities,Eating,Study,Study,Religion or Spiritual Activities,University Class,University Class,University Class,Religion or Spiritual Activities,Study,Study,Study,Study,Study,Shopping,Eating,Entertainment,Entertainment,Socializing,Religion or Spiritual Activities,Video Games,Video Games,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Entertainment,Entertainment,Family Time,Family Time,Housework,Housework,Entertainment,Personal Care,Religion or Spiritual Activities,Religion or Spiritual Activities,Caring for Pets,Eating,Family Time,Family Time,Religion or Spiritual Activities,Socializing,Socializing,Socializing,Religion or Spiritual Activities,Socializing,Socializing,Socializing,Family Time,Family Time,Entertainment,Entertainment,Eating,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,1,2,5,Moderate,6.0,7.0,3.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.5,1.0,1.5,1.5,0.5,3.0,1.0,0.0,2.0,2.0,0.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.5,1.0,0.0,1.0,11.0,1.0,12.5,21.5,0.5,1.5,07:30-08:00,08:30-09:00,,,21:30-22:00,22:00-22:30,0.4583333333333333,0.041666666666666664
Male,24,Student,Single,150000.0,Sleeping,Sleeping,Sleeping,Sleeping,Personal Care,Eating,Travelling,Travelling,University Class,University Class,University Class,University Class,University Class,University Class,University Class,Eating,University Class,University Class,Socializing,Travelling,Travelling,Personal Care,Eating,Sleeping,Sleeping,Sleeping,Family Time,Family Time,Study,Study,Study,Family Time,Eating,Entertainment,Entertainment,Entertainment,Personal Care,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Eating,Family Time,Family Time,Housework,Study,Study,Study,Entertainment,Study,Personal Care,Religion or Spiritual Activities,Religion or Spiritual Activities,Eating,Family Time,Entertainment,Entertainment,Entertainment,Entertainment,Entertainment,Study,Study,Study,Study,Study,Study,Family Time,Eating,Family Time,Study,Entertainment,Entertainment,Entertainment,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,Sleeping,4,2,5,Moderate,8.5,8.0,4.5,0.0,1.5,5.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,4.5,1.5,0.5,2.0,1.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.5,1.5,0.5,0.0,0.5,6.0,6.0,14.5,17.5,3.5,0.5,07:30-08:00,08:00-08:30,12:30-13:00,,21:00-21:30,21:00-21:30,0.25,0.25
